100263,10500000
100403,88000000
100405,14000000
100485,5500000
100502,100000000
100507,24000000
99726,18000000
100514,22000000
99740,120000000
100758,13500000
100802,102000000
100814,100000
101026,185000000
101272,30000000
101316,19000000
101507,6500000
101414,160000000
101453,48000000
101516,120000000
101587,27000000
101745,30000000
101786,17000000
101829,25000000
102057,70000000
102005,23000000
102059,38000000
102070,65000000
102250,47000000
102138,60000000
102175,14000000
102293,19000000
102303,13000000
102492,17000000
102614,14000000
102526,8000000
102685,105000000
102558,40000000
102782,11000000
102803,35000000
102926,19000000
102943,23000
102945,19000000
103130,4000000
103247,14000000
103594,47000000
103596,16000000
103639,183000000
103644,11000000
103759,25000000
103767,70000000
103772,49000000
103776,80000000
104029,80000000
103859,42000000
103874,40000000
104070,55000000
104231,60000000
104237,85000000
104257,41000000
104412,31000000
104438,25000000
104868,10000000
104691,40000000
104692,10000000
104940,12000000
104694,40000000
104714,140000000
104990,15000000
104815,29000000
104839,40000000
105104,110000000
105271,65000000
105112,45000000
105121,6000000
105378,14000000
105399,10000000
105226,8000000
105415,38000000
105236,1200000
105435,5000000
105629,200000000
105698,45000000
106226,34000000
106582,70000000
106611,14000000
106673,60000000
106918,40000000
106941,30000000
106950,8000000
107151,40000000
107156,1000000
107206,40000000
107362,85000000
107290,63000000
107302,30000000
107315,70000000
107497,170000000
107529,72000000
107616,11000000
107756,45000000
107653,3500000
107818,26000000
108122,35000000
108160,21000000
108002,69000000
108162,21000000
108171,58800000
108186,100000000
108188,35000000
108101,22000000
108211,68000000
108333,75000000
108358,28000000
109254,50000000
109444,62000000
109445,27000
109456,40000000
109370,11000000
109635,55000000
109676,45000000
109686,17000000
109707,18000000
109759,160000000
109830,55000000
109831,4400000
109836,45000000
109936,185000000
110005,5000000
110081,33000000
110099,25000000
110213,175000000
110265,1500000
110357,45000000
110367,40000000
110413,6000000
110475,95000000
110478,20000000
110570,43000000
110613,17000000
110632,34000000
110638,40000000
110678,9000000
110771,50000000
110889,60000000
110912,8000000
110955,25000000
110989,40000000
111070,22000000
111127,13000000
111149,2500000
111161,25000000
111201,72000000
111255,45000000
111257,30000000
111280,35000000
111400,50000000
111438,5000000
111503,115000000
111512,10000000
111667,20000000
111742,1000000
111756,63000000
112384,5000000
112401,50000000
112431,90000000
112442,90000000
112462,100000000
112471,2500000
112508,10000000
112553,10000000
112573,72000000
112579,24000000
112641,150000000
112681,50000000
112688,21000000
112697,15000000
112715,90000000
112760,98000000
112817,225000000
112851,29000000
112864,90000000
112883,25000000
113118,3500000
113189,180000000
113243,70000000
113247,40000000
113277,43000000
113326,7500000
113409,8000000
113451,33000000
113481,26000000
113492,90000000
113497,65000000
113537,45000000
113540,1500000
113799,65000000
113957,30000000
113987,44000000
114168,60000000
114214,32000000
114287,75000000
114319,58000000
114323,85000000
114345,46000000
114367,15000000
114369,11000000
114508,102000000
114558,42000000
114614,25000000
114709,200000000
114814,6000000
114898,175000000
114924,17000000
115433,85000000
115561,40000000
115678,17000000
115693,25000000
115697,70000000
115734,7000000
115783,19000000
115798,47000000
115862,55000000
115964,6500000
116095,50000000
116168,23000000
116191,10000000
116209,27000000
116213,100000000
116231,24000000
116250,55000000
116277,92000000
116282,7000000
116287,75000000
116322,14000000
116361,3000000
116367,19000000
116477,18000000
116483,12000000
116493,12000000
116583,100000000
116629,75000000
116630,10000000
116669,45000000
116695,50000000
116705,60000000
116722,26000000
116790,14000000
116830,67000000
116908,65000000
117008,36000000
117038,25000000
117039,25000000
117060,145000000
117218,54000000
109504,26000000
109506,31000000
117407,149000000
117420,17000000
117500,75000000
109555,25000000
117571,14000000
109579,12000000
117603,9000000
117802,200000
117665,10000000
117666,1000000
117883,50000000
117723,18000000
117894,69000000
117918,190000000
117998,92000000
117951,18000000
118073,12000000
118111,4000000
118749,15000000
118564,6000000
118751,60000000
118570,25000000
118571,85000000
118767,5000000
118771,36000000
118604,25000000
118607,36000000
118789,15000000
118617,8600000
118826,72000000
118689,18000000
118880,75000000
118884,90000000
118887,15000000
118954,20000000
119094,80000000
119099,40000000
119114,30000000
118998,70000000
119051,9000000
119142,35000000
119164,3500000
119173,44000000
119174,20000000
119177,18000000
119190,55000000
119282,85000000
119336,15000000
119345,65000000
119250,250000000
119375,46000000
119468,27000000
119395,60000000
119485,28000000
119396,12000000
119558,62000000
119654,140000000
119592,50000000
119664,100000000
119643,90000000
119668,35000000
119670,150000000
119675,30000000
119861,28000000
119874,50000000
119891,115000000
119715,38000000
119925,80000000
119731,325000
119942,65000000
119951,28000000
119791,20000000
119807,25000000
119822,50000000
120053,780000
120070,10000000
120082,14000000
120094,60000000
120241,5000000
120148,6000000
120157,60000000
120324,30000000
120177,40000000
120338,200000000
120184,80000000
120188,75000000
120201,105000000
120363,200000000
120399,12600000
120586,20000000
120587,105000000
120461,90000000
120591,140000000
120483,20000000
120484,23000000
120514,2000000
120596,51000000
120601,13000000
120611,150000000
120616,80000000
120620,25000000
120630,45000000
120631,26000000
120789,60000000
120791,75000000
120633,75000000
120646,38000000
120794,70000000
120797,33000000
120802,18000000
120804,33000000
120812,33000000
120815,70000000
120824,38000000
120832,73000000
120655,10000000
120834,35000000
120660,90000000
120855,130000000
120663,65000000
120863,52000000
120667,100000000
120866,30000000
120669,18500000
120679,12000000
120681,35000000
120877,20000000
120684,10000000
120685,160000000
120686,50000000
120689,60000000
120888,18000000
120693,250000000
120696,6000000
120902,30000000
120710,30000000
120903,75000000
120716,45000000
120907,15000000
120912,140000000
120913,200000000
120738,80000000
120746,95000000
120751,90000000
120762,50000000
120764,65000000
122151,140000000
122459,24000000
120784,90000000
122690,175000000
122933,80000000
123209,35000000
123948,19000000
123755,63000000
123964,58000000
123865,30000000
124198,30000000
124298,35000000
124315,24000000
124819,5000000
125022,35000000
124901,170000000
125439,42000000
126029,60000000
125454,23000000
125664,82000000
126604,70000000
126886,25000000
126916,80000000
127536,30000000
128332,34000000
128278,80000000
128445,9000000
129332,12000000
129167,70000000
129290,90000000
130121,75000000
130623,127500000
131325,55000000
131369,80000000
131857,30000000
132347,68000000
132477,25000000
132512,60000000
133093,63000000
133152,100000000
133240,140000000
134084,14000000
133751,15000000
133952,70000000
134154,38000000
134273,40000000
134847,23000000
137338,6000000
138097,25000000
137363,31000000
137494,66000000
137523,63000000
138510,25000000
138704,120000000
138946,24000000
138749,95000000
139134,10500000
139239,90000000
139362,2000000
139668,55000000
139414,35000000
139699,16000000
139462,80000000
140352,90000000
139809,16000000
141098,75000000
141109,85000000
142192,25000000
141926,35000000
142688,38000000
142342,34200000
144084,7000000
143145,135000000
144117,6000000
144120,25000000
144168,47000000
144640,20000000
145487,139000000
145503,8000000
145531,29000000
145893,6000000
145681,73000000
146309,80000000
145734,20000000
146316,95000000
146675,100000000
146336,14000000
146838,55000000
147612,21000000
146882,30000000
146984,80000000
149261,60000000
149691,23000000
149624,57000000
150377,70000000
151137,85000000
151804,10000000
151738,25000000
155267,48000000
152930,25000000
154420,3000000
154421,15000000
155776,3500000
156812,6000000
156934,64000000
157472,26000000
157503,15000000
157583,1200000
158811,24000000
159097,9000000
159273,40000000
159365,79000000
159382,10000000
160009,60000000
160184,55000000
160399,30000000
160797,60000000
160916,50000000
161081,100000000
162222,90000000
162346,7000000
162650,35000000
162661,100000000
162677,22000000
162973,12000000
163025,93000000
163187,70000000
163651,11000000
163978,50000000
163983,65000000
163988,55000000
164052,95000000
164108,15000000
164114,8500000
164181,12000000
164184,68000000
164212,25000000
164334,60000000
164538,35000000
164912,133000000
165546,30000000
165710,34000000
165854,10000000
165929,25000000
166485,92000000
166943,27000000
167190,50000000
167404,40000000
167427,34000000
168501,17000000
168786,12500000
158493,40000000
169547,15000000
170016,123000000
171433,29000000
172156,130000000
172396,23000000
172495,103000000
174480,65000000
174856,50000000
175142,20000000
175880,37000000
176783,24000000
177789,45000000
177858,150000000
177971,140000000
178868,48000000
179098,21000000
179626,32000000
180073,6200000
180734,32000000
181316,65000000
181689,102000000
181865,50000000
181875,60000000
181984,7000000
182789,100000000
183523,100000000
183649,13000000
183659,17000000
183869,25000000
184791,35000000
184858,42000000
184894,55000000
184907,13000000
185014,55000000
185371,37000000
185431,85000000
185937,60000
186045,37000000
186151,31000000
171580,35000000
186894,35000000
186566,65000000
187078,90000000
187393,110000000
187738,54000000
189584,7000000
189192,35000000
190332,17000000
190419,30000000
190138,41300000
190865,75000000
191754,30000000
191397,50000000
192071,22000000
192255,35000000
192111,14000000
192614,35000000
194314,85000000
195234,10000000
195945,11000000
195685,52000000
195714,23000000
196857,24000000
196216,25000000
198021,15000000
196229,28000000
199753,80000000
200071,30000000
200550,45000000
200654,138000000
202677,8500000
202402,32000000
202470,40000000
203009,50000000
203019,32000000
204626,30000000
204175,35000000
204946,11000000
205873,50000000
206634,76000000
206314,23000000
206420,8000000
207201,70000000
208874,20000000
208092,42000000
209144,9000000
208988,63600000
209163,98000000
209475,35000000
209958,33000000
210945,30000000
210065,22000000
210070,3500000
210616,29000000
258470,13000000
212338,55000000
212346,45000000
212985,87000000
213149,140000000
213790,24000000
213847,25000000
214388,17000000
215129,16000000
215750,68000000
217505,100000000
217630,20000000
217756,24000000
217869,75000000
218553,48000000
218839,10000000
218922,42000000
218967,60000000
219699,5000000
219854,4000000
219965,75000000
220580,90000000
221027,53000000
221073,35000000
221218,30000000
222012,150000000
222851,26000000
223897,40000000
225071,53000000
227005,50000000
227445,68000000
227538,35000000
228750,65000000
230030,48000000
230600,17000000
231775,49000000
232500,38000000
233422,93000000
233469,85000000
234215,150000000
234354,8000000
234829,34000000
235198,55000000
236348,39000000
236493,57000000
236784,21000000
237534,29000000
237572,35000000
238546,35000000
238552,80000000
238883,5000000
238936,50000000
239948,22000000
240200,500000
240510,35000000
240900,14000000
241025,23000000
241303,25000000
241760,13000000
242193,50000000
242445,50000000
242653,150000000
243664,50000000
243862,1000000
244244,102000000
244316,250000000
244970,23000000
245562,115000000
245686,17700000
245803,52000000
245844,35000000
246460,142000000
246464,40000000
246578,6000000
246677,130000000
246989,11000000
247199,1500000
247425,1700000
247638,26000000
247745,3000000
248126,7500000
248667,107000000
249462,5000000
249478,75000000
250224,13000000
250323,38000000
250494,18000000
250687,63000000
250797,50000000
251075,80000000
251160,36000000
252076,55000000
252299,15000000
252501,31000000
252503,39000000
252866,11000000
253474,35000000
253556,60000000
253798,24000000
253867,43000000
254686,35000000
255067,93000000
255589,33000000
255819,16000000
256103,90000000
256276,14000000
256380,40000000
256415,30000000
256524,33000000
257044,80000000
257076,80000000
257106,20000000
257360,30000000
257756,42000000
258000,48000000
258038,7000000
258068,30000000
258153,72000000
258463,60000000
259288,60000000
259324,110000000
259393,200000000
259446,5000000
259711,68000000
261289,29000000
261392,22000000
261983,3300000
263488,10000000
263757,20000000
264323,97600000
264395,49000000
264464,52000000
264472,45000000
264508,49000000
264616,11000000
264761,1000000
264796,27000000
264935,50000000
265086,92000000
265298,15000000
265349,32000000
265459,12000000
265662,22000000
265666,21000000
266452,50000000
266465,36000000
266489,40000000
266543,94000000
266915,33000000
266987,115000000
267287,120000000
267913,84000000
268126,19000000
268380,59000000
268695,80000000
268978,58000000
268995,72000000
269095,40000000
269347,55000000
270288,30000000
271027,25000000
271367,30000000
272020,72000000
272152,68000000
272207,6500000
273435,15500000
273517,10600000
274166,40000000
274558,25000000
274812,32000000
275083,15000000
275719,40000000
275773,97600000
276751,30000000
276816,40000000
276919,10000000
277027,30000000
277296,60000000
277371,15000000
277434,75000000
278295,15000000
278435,38000000
278488,20000000
278504,46000000
278731,139000000
279064,70000000
279111,56000000
279113,8000000
279331,15000000
279781,12000000
279889,38000000
280380,30000000
280460,10000000
280486,70000000
280590,50000000
280653,125000000
280707,19800000
280760,9000000
281322,20000000
281358,11800000
281364,35000000
281373,33000000
281820,30000000
282120,25000000
282687,40000000
283003,65000000
283026,10000000
283139,16000000
283832,16000000
284490,85000000
284978,12000000
285175,9000000
285531,68000000
285823,29000000
285861,10000000
286106,72000000
286261,9000000
286716,137000000
286751,66000000
286788,25000000
287978,78000000
288477,20000000
289635,6400000
289765,78000000
289848,60000000
289879,13000000
289992,38000000
290002,80000000
290095,60000000
290334,75000000
292644,4000000
293508,70000000
293564,33000000
293662,21000000
294357,35000000
294870,40000000
295178,63000000
295289,20000000
295297,100000000
295700,12600000
295701,70000000
295721,25000000
296572,105000000
296574,15000000
297181,70000000
297884,13500000
298130,48000000
298148,60000000
298203,50000000
298228,3500000
298814,60000000
298845,20000000
299658,45000000
299977,31000000
300051,35000000
300471,50000000
300532,25000000
300556,80000000
301470,10000000
302674,50000000
302886,24000000
303361,120000000
303714,12000000
303816,1500000
303933,20000000
304141,130000000
304415,65000000
304669,22000000
304711,150000000
305224,75000000
305669,33000000
305711,18000000
306047,20000000
306841,17000000
307453,75000000
307479,47000000
307901,180000000
307987,23000000
308383,30000000
308506,30000000
308644,25000000
309377,50000000
309593,23000000
309698,28000000
309820,30000000
309987,15000000
310203,35000000
310357,20000000
310910,15000000
311289,20000000
311429,78000000
312549,17000000
313443,50000000
313542,60000000
313737,60000000
313792,18000000
313911,28000000
314331,40000000
314353,75000000
315297,50000000
315327,81000000
315733,20000000
315983,16500000
316356,22000000
316396,100000000
316465,35000000
316654,139000000
317219,120000000
317303,60000000
317648,100000000
317705,92000000
317740,60000000
318155,80000000
318649,130000000
318974,107000000
319061,70000000
319262,125000000
319343,33000000
319970,30000000
320661,130000000
320691,22000000
322330,20000000
322589,18000000
323033,32000000
323939,10000000
324127,27000000
324216,9500000
325055,60000000
325537,35200000
325655,61000000
325710,140000000
326905,80000000
327056,25000000
327137,30000000
327162,90000000
327247,40000000
327597,60000000
327679,31000000
327850,85000000
328107,70000000
328538,2000000
328589,18000000
328828,55000000
329575,87000000
329717,75000000
330229,45000000
330373,150000000
330793,33000000
332047,30000000
332136,58000000
332280,29000000
332375,5000000
332379,35000000
332452,175000000
332658,5000000
333766,2500000
335245,35000000
335266,4000000
335345,30000000
335559,22000000
335563,200000000
337563,63000000
337578,12500000
337876,20000000
337909,10000000
337917,12000000
337921,25000000
337978,110000000
338013,20000000
338077,6000000
338094,90000000
338309,37000000
338337,60000000
338348,165000000
338427,45000000
338526,160000000
338751,110000000
339135,53000000
339291,140000000
339412,16000000
339579,125000000
339840,16000000
340855,8000000
342258,45000000
342735,14200000
343135,42000000
343818,150000000
344854,86000000
345061,32000000
345950,30000000
346094,22000000
346156,70000000
346491,155000000
347332,17000000
348121,22000000
348150,270000000
348333,3000000
348593,7500000
348836,40000000
349205,40000000
349683,120000000
349825,40000000
350258,40000000
350261,30000000
351283,145000000
351977,46000000
352248,88000000
352277,15000000
355295,88000000
355702,25000000
356150,25000000
356470,19000000
356614,50000000
356618,42000000
356680,18000000
356721,20000000
358082,75000000
358135,50000000
358273,28000000
359423,6500000
359950,90000000
360009,12000000
360139,23000000
360201,31000000
360486,100000000
360717,207000000
361620,23000000
361696,15000000
361748,70000000
361841,35000000
361925,30000000
362120,20000000
362227,60000000
362269,11000000
362270,50000000
362478,30000000
362526,53000000
363547,26000000
363988,40000000
364045,45000000
364343,155000000
364385,10000000
364751,19000000
364970,70000000
365485,12500000
365686,14000000
365737,50000000
365830,20000000
365847,35000000
365885,12000000
365907,28000000
365929,35000000
366548,100000000
366780,4000000
367027,35000000
367089,1500000
367479,60000000
367594,150000000
367631,125000000
367882,185000000
381971,50000000
368008,80000000
368447,60000000
368709,45000000
368891,100000000
369339,65000000
369436,80000000
369441,100000000
369610,150000000
369735,43000000
371246,80000000
371257,35000000
371606,150000000
371746,140000000
372183,75000000
372237,4000000
372532,15000000
372784,185000000
373051,60000000
373074,130000000
373283,780000
373450,25000000
373469,15000000
373883,325000
373889,150000000
373926,80000000
373981,33000000
374900,400000
375063,16000000
375173,60000000
375568,65000000
375611,13000000
375679,6500000
376108,33100000
376127,45000000
376136,45000000
376541,27000000
377062,45000000
377092,17000000
377107,20000000
377471,53000000
377818,50000000
378072,120000000
378284,15000000
378793,116000000
379725,7000000
379786,39000000
379865,58000000
379889,30000000
380066,60000000
380510,65000000
380599,60000000
380623,10000000
381061,150000000
381707,37000000
381849,65000000
381966,14400000
382625,125000000
382932,150000000
382992,135000000
383010,30000000
383216,80000000
384116,14000000
384286,1000000
384537,50000000
384680,22000000
384793,23000000
384806,19000000
384819,250000000
385752,180000000
385880,75000000
385887,26000000
386117,100000000
386140,75000000
386588,70000000
386741,18000000
387131,25000000
387514,22000000
387564,1200000
387877,50000000
387898,129000000
388419,60000000
388482,21000000
388795,14000000
389557,21000000
389790,150000000
389860,82500000
389957,25000000
390022,30000000
391198,10000000
391304,30000000
393109,215000000
393162,30000000
393597,73000000
393635,32000000
395251,45000000
395495,25000000
395699,56000000
395972,35000000
396269,40000000
396752,35000000
397065,40000000
397101,43000000
397313,40000000
397535,85000000
397619,30000000
397892,150000000
398017,22000000
398165,82000000
398286,260000000
398712,30000000
399095,65000000
399146,32000000
399201,126000000
399295,50000000
399327,15000000
400717,85000000
401085,30000000
401445,35000000
401729,250000000
401792,40000000
401815,3500000
401997,9900000
402022,62000000
402399,30000000
402850,14000000
402901,13500000
402910,16000000
403508,25000000
403702,18000000
404032,19000000
404203,26000000
404390,15000000
404978,14000000
405094,2000000
405159,30000000
405325,35000000
405469,80000000
405821,6000000
406759,7000000
407304,132000000
407621,11000000
407887,90000000
408306,70000000
408345,200000000
408524,35000000
408985,45000000
409182,160000000
409345,68000000
409459,130000000
410297,40000000
411061,70000000
411267,27000000
413099,175000000
413267,160000000
413300,139000000
414852,110000000
414853,51000000
414951,30000000
414982,23000000
414993,35000000
416044,18000000
416212,11000000
416236,90000000
416320,15000000
416496,75000000
417001,30000000
417148,33000000
417217,35000000
418689,90000000
418763,72000000
418773,7500000
418819,15000000
419294,15000000
419706,60000000
419749,13000000
420223,30000000
420238,60000000
420251,93000000
420332,7000000
420509,75000000
420609,60000000
421054,13000000
421073,20000000
421082,20000000
421206,30000000
421238,6000000
421239,26000000
421715,150000000
422091,60000000
422093,5500000
422320,25000000
422720,40000000
423866,37000000
423977,12000000
424095,149000000
424345,5000000
424880,3500000
424993,12000000
425061,80000000
425123,58000000
425333,7000000
425413,10000000
425430,16000000
425637,8000000
426459,1200000
427152,69000000
427229,50000000
427392,80000000
427470,16000000
427944,6500000
429493,109000000
429573,14000000
429589,50000000
429591,12000000
430308,40000000
211933,8600000
430634,140000000
430922,28000000
211938,51000000
431021,7700000
431197,70000000
432047,97000000
432637,10200000
432348,10000000
433362,20000000
434139,20000000
433386,10000000
434409,54000000
433416,9500000
435623,450000
436331,6500000
435651,25000000
435670,7000000
436339,150000000
435705,11000000
435761,200000000
436697,100000000
437405,55000000
437179,8000000
437800,8000000
438488,200000000
437863,33000000
439662,50000000
439815,15000000
441048,60000000
440803,80000000
440963,110000000
442933,150000000
441773,130000000
443272,65000000
441909,19000000
443274,40000000
443649,105000000
443680,30000000
443496,20000000
443706,65000000
443543,16500000
444182,20000000
445620,2000000
445934,61000000
445990,65000000
446013,45000000
448011,50000000
448115,100000000
448694,130000000
448124,25000000
448134,8000000
449010,100000000
448157,150000000
449059,8000000
449061,60000000
449089,50000000
449851,19100000
449951,24000000
449487,110000000
450188,17000000
450232,8000000
450259,100000000
450340,30000000
450278,4800000
451279,149000000
451079,85000000
452594,10000000
451833,35000000
451850,10000000
452598,40000000
452608,45000000
453467,75000000
452623,19000000
452637,70000000
453556,34000000
452702,19000000
454824,60000000
454841,15000000
455326,750000
454848,45000000
454876,120000000
454921,55000000
454970,100000000
455407,20000000
455824,130000000
455590,6000000
455857,15000000
455944,55000000
455760,20000000
455967,18000000
456396,19000000
456470,70000000
457275,806947
457400,100000000
457572,178000000
457430,19000000
457510,35000000
457939,85000000
458352,35000000
461770,85000000
461936,3000000
462200,15000000
462322,67000000
462465,50000000
462499,15000000
462338,25000000
462519,35000000
462538,75000000
462590,33000000
463998,21000000
465142,17000000
465494,30000000
465502,25000000
465580,38000000
465602,61000000
467197,35000000
467200,35000000
466856,20000000
466893,14000000
467406,7500000
466909,25000000
468565,21000000
469263,13000000
468569,185000000
469494,25000000
469903,40000000
469641,65000000
470705,25000000
471042,75000000
471571,20000000
472043,40000000
472181,110000000
472198,20000000
479884,12000000
472399,40000000
473308,20000000
473356,90000000
473753,50000000
475169,125000000
475276,15000000
475293,11000000
475723,18000000
470752,15000000
477071,20000000
477347,127000000
477078,6000000
477080,100000000
478304,32000000
478311,30000000
478970,130000000
479143,24000000
479528,200000000
479997,40000000
479751,30000000
480249,150000000
480255,25000000
480687,36000000
480269,60000000
481499,135000000
481369,30000000
482463,3300000
482571,40000000
482572,30000000
482599,80000000
482606,9000000
485947,16000000
485985,58000000
486576,130000000
486655,70000000
486822,20000000
488120,67000000
488658,25000000
488798,37000000
488414,115000000
488988,35000000
489270,10000000
489281,25000000
489049,30000000
489099,85000000
491152,35000000
490086,48000000
490204,20000000
490215,20000000
493949,15000000
493405,25000000
493430,11500000
493464,75000000
494238,60000000
497915,12000000
498380,19000000
497986,150000000
498399,21000000
498097,138000000
499375,60000000
499262,25000000
499549,237000000
499556,21000000
758771,60000000
758774,70000000
763831,40000000
762073,10000000
762121,35000000
762125,100000000
765429,100000000
765010,26000000
765446,40000000
775489,16500000
770772,11000000
770802,150000000
770828,225000000
779982,70000000
775539,13000000
775552,45000000
780504,15000000
783532,2000000
780521,105000000
784972,10000000
780567,55000000
780571,20000000
780653,150000000
787474,60000000
787475,100000000
790623,30000000
790628,30000000
790636,5000000
790712,16000000
790724,60000000
790736,130000000
795351,26000000
795368,9000000
795421,52000000
796366,185000000
799954,24000000
800039,30000000
800069,15000000
800080,150000000
800240,42000000
800308,20000000
800320,125000000
800325,165000000
800369,150000000
803061,65000000
